dataset_type,size_formation,comm_delay,comm_range,comm_failure,shape_error_avg_030s,shape_error_avg_1min,shape_error_avg_2min,shape_error_avg_3min,shape_error_avg_4min,shape_error_avg_5min,leader_off_avg_030s,leader_off_avg_1min,leader_off_avg_2min,leader_off_avg_3min,leader_off_avg_4min,leader_off_avg_5min,presence_error_avg_030s,presence_error_avg_1min,presence_error_avg_2min,presence_error_avg_3min,presence_error_avg_4min,presence_error_avg_5min
training,0.5,0.9261935314070042,0.819672131147541,0.42857142857142855,0.6396200701382355,0.6501934297705535,0.6284618663341494,0.6179553536712877,0.628789552331704,0.6116675067451601,0.0,0.105,0.07125,0.11694444444444445,0.143125,0.15683333333333332,0.20439534505208334,0.2111907958984375,0.20860097249348958,0.2248147922092014,0.22941207885742188,0.22448124186197918
training,0.5,0.9323604564795366,0.819672131147541,0.5238095238095238,0.6191125136815555,0.6792164853623673,0.6720335586905662,0.6518301208578575,0.6504079053689215,0.6342157409215532,1.0,0.8466666666666667,0.6033333333333334,0.5466666666666666,0.438125,0.3918333333333333,0.22047403971354165,0.31172627766927086,0.34630391438802083,0.3106259494357639,0.2934972635904948,0.28261348470052083
training,0.5,0.9247021009649828,0.819672131147541,0.6666666666666667,0.6522659368413601,0.6749189622303935,0.6626514858321727,0.6625016886758263,0.6575149276427561,0.6416357811490881,0.0,0.16,0.18041666666666667,0.20583333333333334,0.18270833333333333,0.18516666666666667,0.26019856770833333,0.31796610514322915,0.3475200398763021,0.3507969156901042,0.3325740051269531,0.3217012532552083
training,0.5,0.9264099876767254,0.819672131147541,0.8095238095238096,0.647983998127462,0.6705018282084618,0.6514610359086633,0.6439673330154521,0.650968614070735,0.634903034485476,1.0,0.83,0.48583333333333334,0.3263888888888889,0.29270833333333335,0.2648333333333333,0.2906978352864583,0.3628415934244792,0.38007863362630206,0.3508382161458333,0.34968780517578124,0.33673014322916667
training,0.5,0.9264132538835024,0.819672131147541,0.9523809523809524,0.680168358906011,0.6823549488373694,0.6704686587718305,0.6833353549551228,0.686595057650312,0.6652811200772832,0.11666666666666667,0.19166666666666668,0.375,0.4513888888888889,0.38458333333333333,0.346,0.34418660481770835,0.35639506022135414,0.3672876993815104,0.3927216254340278,0.40948832194010415,0.388323486328125
training,0.5,0.0,0.9180327868852459,0.0,0.547952172468698,0.5859407176503549,0.5642359614424677,0.5447515943819413,0.5483116010896509,0.5376058647315599,0.0,0.0,0.0,0.0,0.0,0.0,0.06456827799479167,0.05950927734375,0.05656646728515625,0.05237813313802083,0.05247161865234375,0.05101123046875
training,0.5,0.0,0.9180327868852459,0.14285714285714285,0.5963559942277887,0.5865892181430503,0.5670384108204447,0.5779597450832681,0.5782102367753272,0.5670131548616738,0.0,0.0,0.0,0.0,0.0,0.0,0.09660441080729167,0.09186991373697917,0.09104949951171876,0.09396104600694444,0.09451039632161458,0.0939935302734375
training,0.5,0.0,0.9180327868852459,0.2857142857142857,0.6229031878706236,0.625947144672456,0.5949999519694805,0.5925597156048935,0.5930826467511622,0.5836956152852047,0.0,0.0,0.0,0.0,0.0,0.0,0.137001953125,0.13720316569010416,0.13677825927734374,0.1383724636501736,0.1377155558268229,0.13737894694010416
training,0.5,0.0,0.9180327868852459,0.42857142857142855,0.6246783505501288,0.6279484427371883,0.6078755405588764,0.6032002847284732,0.6065138955304596,0.598049446204438,0.0,0.0,0.0,0.0,0.0,0.0,0.18304890950520833,0.18116251627604166,0.18056355794270834,0.1790827094184028,0.1782501220703125,0.17669108072916667
training,0.5,0.0,0.9180327868852459,0.5238095238095238,0.6332336411127409,0.6454241416777289,0.6349218007557644,0.6225540708846296,0.6271763134707864,0.6156697914446617,0.0,0.0,0.0,0.0,0.0,0.0,0.20212727864583332,0.20298380533854166,0.20464803059895834,0.20297776963975694,0.20306121826171875,0.202620361328125
training,0.5,0.0,0.9180327868852459,0.6666666666666667,0.6363052274293644,0.6509356069106584,0.637000425513822,0.6286865151356447,0.6280644985262861,0.618573867267716,0.028333333333333332,0.06333333333333334,0.03166666666666667,0.021111111111111112,0.015833333333333335,0.012666666666666666,0.2378515625,0.23941752115885417,0.24166971842447918,0.24154486762152777,0.24036722819010417,0.24018375651041668
training,0.5,0.0,0.9180327868852459,0.8095238095238096,0.6290718537338982,0.6449848551949084,0.6364476895779887,0.6286340618352392,0.6311690658474967,0.6249066258965548,0.0,0.0,0.0,0.0,0.0,0.03383333333333333,0.280552978515625,0.2759165445963542,0.27679931640625,0.27678378634982637,0.27729527791341146,0.2780950927734375
training,0.5,0.0,0.9180327868852459,0.9523809523809524,0.6803968991471697,0.6781532586376104,0.6594981767108445,0.6512572344021439,0.653239537261621,0.644965536384117,0.6716666666666666,0.7991666666666667,0.41583333333333333,0.33361111111111114,0.25375,0.2901666666666667,0.3141023763020833,0.3157529703776042,0.3141602579752604,0.3150406222873264,0.31442342122395833,0.31462992350260416
training,0.5,0.11718591245526613,0.9180327868852459,0.0,0.5833474977469049,0.5929853760774266,0.5719276609691146,0.5573619065266583,0.5696137807085914,0.55691818309363,0.015,0.0125,0.017916666666666668,0.0125,0.009791666666666667,0.007833333333333333,0.06722900390625,0.0749029541015625,0.06838857014973958,0.06081034342447917,0.060232594807942706,0.05805586751302083
training,0.5,0.1162055923308401,0.9180327868852459,0.14285714285714285,0.5924664983561466,0.6029059623049255,0.5816385917571067,0.5687018608433505,0.5681109155045208,0.5593535816509673,0.01,0.005833333333333334,0.006666666666666667,0.005,0.005,0.006,0.09872395833333333,0.09741841634114583,0.10397603352864583,0.10091457790798611,0.10134689331054687,0.09914396158854166
training,0.5,0.11672880074893331,0.9180327868852459,0.2857142857142857,0.6266786204477797,0.634324027304083,0.5981491876442573,0.5905239395444277,0.5964355609594978,0.5880277839488299,0.006666666666666667,0.015,0.012916666666666667,0.010555555555555556,0.009166666666666667,0.0105,0.13864990234375,0.14617472330729167,0.145181884765625,0.14352423773871528,0.14341542561848958,0.142808349609375
training,0.5,0.11576998180381189,0.9180327868852459,0.42857142857142855,0.6555226738096713,0.6582745970175485,0.6308021891507348,0.6278191633872556,0.6214171317882292,0.6082467893803433,0.0033333333333333335,0.0016666666666666668,0.004583333333333333,0.0030555555555555557,0.0025,0.0033333333333333335,0.18468180338541668,0.1829461669921875,0.18091400146484374,0.18167371961805556,0.17992329915364583,0.180252197265625
training,0.5,0.11727390076665534,0.9180327868852459,0.5238095238095238,0.6404757920582617,0.6512494707186024,0.625493563147253,0.6221641775399249,0.6251533154076924,0.6144179629784166,0.011666666666666667,0.0125,0.0075,0.005,0.004583333333333333,0.005,0.20796468098958334,0.20947652180989584,0.20758758544921874,0.20617601182725695,0.2064757792154948,0.20717460123697917
training,0.5,0.1154186061606796,0.9180327868852459,0.6666666666666667,0.6442465367551539,0.6421568386555444,0.6344337400233491,0.6323566215190994,0.6296287107679126,0.6206730879126892,0.005,0.0025,0.002916666666666667,0.0044444444444444444,0.0060416666666666665,0.006666666666666667,0.24417521158854166,0.24252054850260416,0.24343007405598957,0.2438739013671875,0.24443328857421875,0.24414066569010417
training,0.5,0.11709103229686212,0.9180327868852459,0.8095238095238096,0.6696865171045285,0.6810322747180091,0.6524084411359614,0.6500151930795419,0.6431851059936965,0.633090663718474,0.0,0.005833333333333334,0.010833333333333334,0.011111111111111112,0.009791666666666667,0.009,0.2809476725260417,0.2842582194010417,0.28428202311197914,0.28489576551649304,0.28367396036783854,0.28320804850260417
training,0.5,0.11612038023130894,0.9180327868852459,0.9523809523809524,0.6375611475173676,0.6526136689632956,0.6467813455863342,0.6476446767994997,0.646633278148719,0.6381310640149165,0.008333333333333333,0.011666666666666667,0.012916666666666667,0.01361111111111111,0.013958333333333333,0.013666666666666667,0.31585245768229164,0.3206459554036458,0.3187999471028646,0.3182815890842014,0.32036895751953126,0.3206944580078125
training,0.5,0.2929912749888942,0.9180327868852459,0.0,0.5886843248002886,0.5817624107273501,0.5811599765304741,0.5633054010867796,0.5677254302323625,0.5582643607303027,0.0,0.005,0.00875,0.0075,0.0075,0.007,0.051276448567708334,0.05150492350260417,0.06047200520833333,0.05427571614583333,0.05509384155273438,0.0555921630859375
training,0.5,0.28974922817742854,0.9180327868852459,0.14285714285714285,0.6154422192119159,0.6233310562162154,0.5905975883694469,0.5846608410079854,0.5849966689230661,0.5780224769372944,0.02,0.013333333333333334,0.00875,0.006666666666666667,0.005,0.005166666666666667,0.10509684244791667,0.10833028157552084,0.10263671875,0.0994296603732639,0.09966959635416667,0.101703857421875
training,0.5,0.29373918093015344,0.9180327868852459,0.2857142857142857,0.5907285221718227,0.5998836606833181,0.5944591985273029,0.590951316313681,0.5897390939170778,0.5835255797861961,0.005,0.0025,0.009583333333333333,0.01,0.009791666666666667,0.008833333333333334,0.14561319986979165,0.14290181477864583,0.144366455078125,0.14555284288194445,0.14570541381835939,0.144806396484375
training,0.5,0.29258752142221867,0.9180327868852459,0.42857142857142855,0.6111311655049962,0.6132100609830263,0.5950281105202225,0.5944347783933338,0.5996820908204712,0.5904783332753945,0.0,0.005833333333333334,0.010833333333333334,0.008333333333333333,0.007083333333333333,0.010166666666666666,0.17733601888020833,0.18049072265625,0.18164357503255207,0.18069593641493056,0.1809044392903646,0.1823441162109375
training,0.5,0.2922166208232049,0.9180327868852459,0.5238095238095238,0.6099360073009187,0.6240268846460905,0.5984017940373048,0.5985083856801544,0.6062275397880138,0.6011845733871988,0.018333333333333333,0.014166666666666666,0.007083333333333333,0.008611111111111111,0.007291666666666667,0.0065,0.21097737630208332,0.20998067220052083,0.20644205729166668,0.20796793619791668,0.20823618570963542,0.20775199381510417
training,0.5,0.2917027780560972,0.9180327868852459,0.6666666666666667,0.6104608520700513,0.6455567857839162,0.6254403859539541,0.6165129254976356,0.6169535134386079,0.6064865626352086,0.01,0.0175,0.01625,0.014166666666666666,0.0125,0.034,0.24913370768229168,0.25346944173177083,0.25253204345703123,0.2504693603515625,0.24880701700846355,0.25296492513020835
training,0.5,0.2889435161261463,0.9180327868852459,0.8095238095238096,0.6542004818118827,0.6640883599218239,0.6433062162636376,0.6313236087093946,0.6324725323704677,0.6266668909017514,0.03666666666666667,0.024166666666666666,0.016666666666666666,0.01861111111111111,0.017083333333333332,0.0165,0.304644775390625,0.2943963623046875,0.28988494873046877,0.29105150010850694,0.2902626546223958,0.28896000162760416
training,0.5,0.29042921572333996,0.9180327868852459,0.9523809523809524,0.6550381455449446,0.6504383785194102,0.644699198873879,0.6357270770319909,0.6415691778797217,0.6362191967152481,0.01,0.005,0.01375,0.015277777777777777,0.017708333333333333,0.018166666666666668,0.320557861328125,0.3206606038411458,0.3280987548828125,0.32551778157552086,0.3264257303873698,0.3257253824869792
training,0.5,0.4115153855284413,0.9180327868852459,0.0,0.6013169872591477,0.6192916531792478,0.5721047627457196,0.5648249470843071,0.5680566898861528,0.5539962783705662,0.0,0.03333333333333333,0.04833333333333333,0.04416666666666667,0.04895833333333333,0.0465,0.06467569986979167,0.07692138671875,0.07697784423828125,0.07515299479166666,0.07179743448893229,0.07102803548177083
training,0.5,0.40598523914615964,0.9180327868852459,0.14285714285714285,0.5941958771190715,0.6142959180003764,0.5937163845564289,0.5781318101311967,0.5783754619018137,0.5696748969298493,0.06,0.035833333333333335,0.05,0.04111111111111111,0.03270833333333333,0.035833333333333335,0.118126220703125,0.11349263509114584,0.12194580078125,0.113463134765625,0.11040242513020833,0.11680228678385417
training,0.5,0.40367993052755735,0.9180327868852459,0.2857142857142857,0.6426656078553036,0.6423880972944781,0.6088401303722596,0.6000863856750311,0.5981657048158762,0.5868671288837249,0.013333333333333334,0.018333333333333333,0.018333333333333333,0.017777777777777778,0.018333333333333333,0.019333333333333334,0.16308349609375,0.16291605631510417,0.15730600992838542,0.15481513129340277,0.15375508626302084,0.1542830810546875
training,0.5,0.40434885637708773,0.9180327868852459,0.42857142857142855,0.6155558781373031,0.6300460002816984,0.6157158072101776,0.6110719856058491,0.6109756661030883,0.5981924032573572,0.0,0.004166666666666667,0.023333333333333334,0.01888888888888889,0.017083333333333332,0.047,0.179119873046875,0.18574117024739584,0.19509521484375,0.19327948676215279,0.19221542358398438,0.19272119140625
training,0.5,0.40868000117469466,0.9180327868852459,0.5238095238095238,0.6276438210661968,0.6262893094068183,0.611478728032032,0.6064974453049965,0.6083029020966015,0.6033157655791728,0.013333333333333334,0.014166666666666666,0.00875,0.009722222222222222,0.009375,0.0115,0.21472371419270833,0.21128804524739583,0.21306976318359375,0.21329969618055555,0.21377273559570312,0.2150328369140625
training,0.5,0.40694564945549905,0.9180327868852459,0.6666666666666667,0.6556587139377984,0.6513882943034143,0.6373820672578809,0.6282000396362157,0.6266801450122864,0.6180696046109578,0.015,0.0175,0.019166666666666665,0.015555555555555555,0.016875,0.017666666666666667,0.263822021484375,0.25969523111979165,0.26263427734375,0.25797403971354166,0.2565394592285156,0.25613675944010417
training,0.5,0.40974328529314324,0.9180327868852459,0.8095238095238096,0.6238024341905046,0.6416421107399384,0.6437838877099701,0.6367014505475687,0.6506305193753008,0.644263922089647,0.015,0.0075,0.027083333333333334,0.03027777777777778,0.060208333333333336,0.064,0.2866361490885417,0.28597391764322916,0.3025494384765625,0.30811930338541665,0.3407397969563802,0.3448833414713542
training,0.5,0.4038587634019958,0.9180327868852459,0.9523809523809524,0.6681742266363294,0.7080803632586414,0.6891748211002211,0.6756187835052766,0.6730182782856915,0.6649213466336208,0.05333333333333334,0.1175,0.105,0.09,0.081875,0.10783333333333334,0.38790445963541664,0.43507080078125,0.4162481689453125,0.3920949300130208,0.38524754842122394,0.39286466471354164
training,0.5,0.5272311859730529,0.9180327868852459,0.0,0.6039084431191465,0.631296193218306,0.5906299807672011,0.5730911059162054,0.568016467206021,0.5526232925289069,0.03,0.025,0.016666666666666666,0.020277777777777777,0.0175,0.018,0.07104248046875,0.07938944498697917,0.07039947509765625,0.07290913899739583,0.0707769775390625,0.06834370930989583
training,0.5,0.5260902573403844,0.9180327868852459,0.14285714285714285,0.6344299096175494,0.6349773785827518,0.5936194275558319,0.5887410159016228,0.5930544068809048,0.5878524076173525,0.0,0.014166666666666666,0.011666666666666667,0.012777777777777779,0.011875,0.0125,0.107119140625,0.1152001953125,0.11080841064453124,0.11180406358506945,0.10983245849609374,0.11124336751302083
training,0.5,0.522494214070624,0.9180327868852459,0.2857142857142857,0.6246893467515265,0.6247625176990013,0.5855596828568806,0.5831784343327137,0.5811212337473813,0.5714892016816899,0.07,0.06916666666666667,0.06,0.04972222222222222,0.0425,0.042,0.22298624674479167,0.20059529622395833,0.1748658243815104,0.16827507866753472,0.16436508178710937,0.16718107096354168
training,0.5,0.527010574457002,0.9180327868852459,0.42857142857142855,0.6518323298318099,0.6686345188404141,0.6282484628323524,0.6187996986640135,0.6225177256362322,0.6253291419027988,0.44,0.2475,0.14291666666666666,0.09527777777777778,0.07541666666666667,0.14266666666666666,0.20615926106770832,0.2026617431640625,0.2016803995768229,0.19696390787760418,0.19608434041341147,0.24225590006510417
training,0.5,0.5191108711036377,0.9180327868852459,0.5238095238095238,0.8581955705864747,0.8736713902445532,0.750480265267739,0.6977864535275833,0.6814639420212165,0.6596402765798836,0.5816666666666667,0.6683333333333333,0.42333333333333334,0.2836111111111111,0.21729166666666666,0.1925,0.6778873697916666,0.7202897135416667,0.5247445678710938,0.4211690945095486,0.36970911661783856,0.3380257161458333
training,0.5,0.5252642222199232,0.9180327868852459,0.6666666666666667,0.8672293316673351,0.867965775064296,0.76648373190941,0.7099307288869914,0.6898539008910799,0.6660576466120544,0.7383333333333333,0.75,0.4845833333333333,0.32916666666666666,0.25,0.20316666666666666,0.7388126627604167,0.7638680013020833,0.5768303426106771,0.46996351453993057,0.41560882568359375,0.3829755045572917
training,0.5,0.5191028481048656,0.9180327868852459,0.8095238095238096,0.6364166034450136,0.7608449215851341,0.7923599370334928,0.7567420949025211,0.7261781088036957,0.7005254260226943,0.023333333333333334,0.32166666666666666,0.5295833333333333,0.4236111111111111,0.325625,0.26316666666666666,0.2967403157552083,0.5237831624348959,0.6545046997070313,0.5791493733723958,0.5085196431477864,0.46528702799479166
training,0.5,0.5248689626464129,0.9180327868852459,0.9523809523809524,0.7957884557155736,0.8500678457535576,0.8626184142295634,0.8727963746131319,0.8767116520809668,0.825114908384795,0.3616666666666667,0.5591666666666667,0.6620833333333334,0.6825,0.7,0.6248333333333334,0.5504130045572917,0.6511993408203125,0.7091124471028646,0.7339910888671874,0.7433448791503906,0.6771368408203124
training,0.5,0.6460064597590155,0.9180327868852459,0.0,0.608383228364695,0.5953510017164704,0.5787217550449666,0.5803559675404024,0.5663192986302819,0.5559593516981061,0.01,0.010833333333333334,0.025,0.020277777777777777,0.016458333333333332,0.015166666666666667,0.066114501953125,0.07140726725260417,0.08083089192708333,0.07794148763020833,0.07474288940429688,0.07386112467447917
training,0.5,0.6348031875668639,0.9180327868852459,0.14285714285714285,0.5851160579778214,0.6056395291129295,0.5873727136917178,0.5798321475729452,0.5808955649992525,0.5706756180543763,0.021666666666666667,0.016666666666666666,0.017083333333333332,0.020833333333333332,0.021041666666666667,0.019,0.11539876302083334,0.113939208984375,0.11444183349609376,0.11865268283420138,0.11794626871744791,0.11588916015625
training,0.5,0.6345128067791188,0.9180327868852459,0.2857142857142857,0.5765434597937419,0.5996470950775983,0.6289745788380139,0.6184809949255576,0.6129110760330146,0.5982035148162148,0.011666666666666667,0.005833333333333334,0.15958333333333333,0.1175,0.08958333333333333,0.07516666666666667,0.13557698567708334,0.14574727376302082,0.2594148763020833,0.22868381076388888,0.2075043741861979,0.19613570149739584
training,0.5,0.6372223981712374,0.9180327868852459,0.42857142857142855,0.6028654945038573,0.6250035208250011,0.6133392512453192,0.6017568371575811,0.604974950004087,0.5926703762256242,0.04,0.025,0.024166666666666666,0.02388888888888889,0.019375,0.017666666666666667,0.20232218424479168,0.20039876302083334,0.20130706787109376,0.1981924777560764,0.19516362508138022,0.19276619466145833
training,0.5,0.646333895591475,0.9180327868852459,0.5238095238095238,0.6334681370245089,0.6373509125074871,0.621133843100313,0.615088443000312,0.6635339202028187,0.6793737686420348,0.045,0.0225,0.025833333333333333,0.025277777777777777,0.17375,0.257,0.23333251953125,0.22188761393229167,0.22532562255859376,0.22712042914496527,0.33720062255859373,0.3896156005859375
training,0.5,0.6385059320029093,0.9180327868852459,0.6666666666666667,0.7015549421929399,0.6702977701637246,0.6386343517489349,0.6241404154169506,0.6202436576364475,0.6123882278651711,0.365,0.19416666666666665,0.12416666666666666,0.08277777777777778,0.07291666666666667,0.068,0.4941178385416667,0.3759104410807292,0.3422539265950521,0.3117563205295139,0.29779820760091147,0.2889476318359375
training,0.5,0.6400223104884397,0.9180327868852459,0.8095238095238096,0.8848084466068847,0.8477440198648668,0.732842081038186,0.6961824608583759,0.6789424608216422,0.661502298855218,0.7466666666666667,0.7391666666666666,0.38,0.25722222222222224,0.19416666666666665,0.163,0.7762638346354167,0.7438362630208334,0.524440409342448,0.44690253363715277,0.4070720418294271,0.3853087158203125
training,0.5,0.6415792052711433,0.9180327868852459,0.9523809523809524,0.6670421135966504,0.6732780075783084,0.6502320262931555,0.6943945222777287,0.7121835907370976,0.7157893610420507,0.018333333333333333,0.009166666666666667,0.010416666666666666,0.18055555555555555,0.221875,0.317,0.33169759114583336,0.3273773193359375,0.3271417236328125,0.42420274522569446,0.45875574747721354,0.48390690104166667
training,0.5,0.811076131590399,0.9180327868852459,0.0,0.6187116283118905,0.616365119866298,0.5918112500600714,0.5798644036023253,0.5923871844526106,0.585405469739733,0.058333333333333334,0.035833333333333335,0.021666666666666667,0.03916666666666667,0.11645833333333333,0.096,0.08008056640625,0.07357645670572917,0.07671783447265625,0.08187188042534722,0.12429295857747395,0.11579341634114583
training,0.5,0.821083715671695,0.9180327868852459,0.14285714285714285,0.5854056261525528,0.5949151953419272,0.5900302792509664,0.5918715187791621,0.5963153503065047,0.5828107665606126,0.0,0.03916666666666667,0.13958333333333334,0.12,0.11479166666666667,0.10616666666666667,0.10414347330729166,0.1333074951171875,0.15089569091796876,0.16191026475694445,0.1763824462890625,0.1711312255859375
training,0.5,0.8204514088719187,0.9180327868852459,0.2857142857142857,0.5758319801274148,0.6253246562911602,0.6105370382381704,0.5951835431913479,0.5982764654290951,0.5840788681448336,0.013333333333333334,0.1,0.08708333333333333,0.06805555555555555,0.08083333333333333,0.06733333333333333,0.16983561197916666,0.23943359375,0.2264722696940104,0.20717936197916667,0.19978251139322917,0.1927076416015625
training,0.5,0.8125685290061503,0.9180327868852459,0.42857142857142855,0.6598088283952004,0.6554052507866414,0.6161713252874705,0.60287890541754,0.6006990955469536,0.6016658711960244,0.7283333333333334,0.3925,0.20708333333333334,0.14027777777777778,0.11041666666666666,0.1275,0.35888264973958334,0.2937727864583333,0.24881622314453125,0.2311328803168403,0.22473912556966147,0.25798470052083333
training,0.5,0.8098791334846815,0.9180327868852459,0.5238095238095238,0.6145346712540699,0.6284662147667746,0.6162589298681442,0.6065591850886388,0.6145854841933942,0.6105860427936683,0.013333333333333334,0.013333333333333334,0.03208333333333333,0.021388888888888888,0.05333333333333334,0.06366666666666666,0.22753946940104167,0.22424601236979166,0.238660888671875,0.2300296359592014,0.24442784627278646,0.24822021484375
training,0.5,0.8209821261617516,0.9180327868852459,0.6666666666666667,0.6671678345131824,0.6531794721228721,0.6328340830427929,0.6285322269859901,0.6279869306732115,0.6186339073393741,0.21833333333333332,0.10916666666666666,0.07916666666666666,0.13083333333333333,0.12770833333333334,0.144,0.3084285481770833,0.2808447265625,0.2839231363932292,0.28501661512586807,0.28314142862955727,0.2794994303385417
training,0.5,0.8233386920731053,0.9180327868852459,0.8095238095238096,0.7134494721222434,0.7373006990705628,0.6761176640514616,0.6586263853360353,0.6649191167474977,0.6523970803192891,0.17666666666666667,0.22833333333333333,0.14458333333333334,0.10138888888888889,0.11791666666666667,0.10133333333333333,0.4388252766927083,0.499996337890625,0.4231832885742188,0.3813720024956597,0.38811243693033853,0.371554931640625
training,0.5,0.8135851372862883,0.9180327868852459,0.9523809523809524,0.7765575960730114,0.7546793732764281,0.7630459352058244,0.7381370992617562,0.7479042237498412,0.7345240975451555,0.6633333333333333,0.42833333333333334,0.43041666666666667,0.5855555555555556,0.5135416666666667,0.4661666666666667,0.6014839680989583,0.5528131103515626,0.5966964721679687,0.5462610541449653,0.5533339436848959,0.5516692301432292
training,0.5,0.933108244025033,0.9180327868852459,0.0,0.6239681313892264,0.6551813661003553,0.6256039510074264,0.6304207690908963,0.6297273078088783,0.6124511527300077,0.415,0.3125,0.32666666666666666,0.28694444444444445,0.300625,0.2855,0.189771728515625,0.16723612467447915,0.16357096354166667,0.15561001247829861,0.16170303344726564,0.15425850423177084
training,0.5,0.9240089308076218,0.9180327868852459,0.14285714285714285,0.6344994851291063,0.631560150563394,0.607237689143586,0.6005332696207625,0.6014881140961392,0.5885211127632797,0.28,0.3475,0.2920833333333333,0.26694444444444443,0.27729166666666666,0.261,0.19166341145833332,0.20507710774739582,0.19588409423828124,0.1855834282769097,0.18726359049479166,0.17799812825520833
training,0.5,0.9345449502694914,0.9180327868852459,0.2857142857142857,0.6066667872267278,0.6196484025096043,0.6260823861012822,0.617672237201136,0.6172070143597874,0.6040140912282164,0.20666666666666667,0.20666666666666667,0.2758333333333333,0.26166666666666666,0.255,0.2786666666666667,0.197550048828125,0.1865399169921875,0.20593709309895833,0.20694831000434027,0.2064007568359375,0.20499886067708334
training,0.5,0.9301324215984789,0.9180327868852459,0.42857142857142855,0.5796306629865271,0.6607724135769606,0.6550565243015867,0.6347515194152854,0.619451640373312,0.6100053227748508,0.20666666666666667,0.3283333333333333,0.29791666666666666,0.2013888888888889,0.191875,0.23383333333333334,0.239117431640625,0.25722900390625,0.27641438802083335,0.24848225911458333,0.25237701416015623,0.25201778157552085
training,0.5,0.934862438555104,0.9180327868852459,0.5238095238095238,0.6302419830561964,0.6388427241066369,0.6406827345834006,0.6362847405761226,0.6335019148273077,0.6162921562153771,0.0,0.0,0.05875,0.07666666666666666,0.08541666666666667,0.1285,0.22098836263020832,0.22285237630208332,0.2659783935546875,0.2613901774088542,0.25933863321940104,0.2566501871744792
training,0.5,0.9352003938244251,0.9180327868852459,0.6666666666666667,0.6311362603498268,0.6470894070730551,0.621706189513872,0.621211339369269,0.6278084973292644,0.6193629664749947,0.03166666666666667,0.135,0.1275,0.21944444444444444,0.1825,0.26566666666666666,0.27736531575520834,0.29499247233072917,0.28695597330729167,0.2979391818576389,0.2981072998046875,0.3007047526041667
training,0.5,0.9410004298045193,0.9180327868852459,0.8095238095238096,0.6841709637565249,0.6518876435123793,0.6423131850782935,0.6601149982345279,0.655904563920822,0.6419697284770813,0.205,0.1025,0.18416666666666667,0.24722222222222223,0.22041666666666668,0.23566666666666666,0.31571614583333335,0.3031610107421875,0.333853759765625,0.34087537977430554,0.33698140462239584,0.32667403157552083
training,0.5,0.9399646067854834,0.9180327868852459,0.9523809523809524,0.6633196533155602,0.6723944436137984,0.6744975590810233,0.6941431759547739,0.681074905094681,0.6761937017447499,0.0,0.0,0.11041666666666666,0.15666666666666668,0.21770833333333334,0.24616666666666667,0.327052001953125,0.3285011800130208,0.380169677734375,0.4162564425998264,0.4044658915201823,0.4125326334635417
training,0.5,0.0,0.9836065573770492,0.0,0.617533359640878,0.6006987647242428,0.5587939433761058,0.5475245132265235,0.5413044608831665,0.5328083404805832,0.0,0.0,0.0,0.0,0.0,0.0,0.05746541341145833,0.05544677734375,0.051208089192708334,0.05156812879774306,0.046974894205729166,0.047727864583333335
training,0.5,0.0,0.9836065573770492,0.14285714285714285,0.6227493880091518,0.6158670930154595,0.5830185234265043,0.5820016922630175,0.5872368976254692,0.575174804340748,0.0,0.0,0.0,0.0,0.0,0.0,0.09335774739583333,0.09134297688802083,0.09242360432942709,0.0918777804904514,0.09374537150065104,0.0941319580078125
training,0.5,0.0,0.9836065573770492,0.2857142857142857,0.6278605030330761,0.6429139420041653,0.6178854437053081,0.6004841983932346,0.5992964897284256,0.5886419673474222,0.0,0.0,0.0,0.0,0.0,0.0,0.13815266927083333,0.13898640950520832,0.1404700724283854,0.13725246853298612,0.13895899454752605,0.13865372721354166
training,0.5,0.0,0.9836065573770492,0.42857142857142855,0.6358140318819181,0.6475096968268065,0.6187658571152038,0.6111128847619641,0.6098086469680367,0.5997475298665645,0.0,0.0,0.0,0.0,0.0,0.0,0.182608642578125,0.18064412434895832,0.17821380615234375,0.1765591769748264,0.17611119588216145,0.17565523274739583
training,0.5,0.0,0.9836065573770492,0.5238095238095238,0.6600433795043616,0.6563607644141746,0.6303269242627912,0.6202946233147361,0.6213927840650072,0.6118272166101952,0.0,0.0,0.0,0.0,0.0,0.0,0.20681599934895833,0.20649922688802083,0.2047064208984375,0.20282552083333333,0.20205912272135418,0.20130570475260418
training,0.5,0.0,0.9836065573770492,0.6666666666666667,0.6449656284314248,0.6561296624528252,0.6261495667596444,0.6198245346922769,0.6209824843525265,0.6136039123279656,0.0,0.0,0.0,0.0,0.0,0.0,0.24189697265625,0.24249532063802084,0.24222432454427084,0.2412738037109375,0.2410883076985677,0.24043094889322916
training,0.5,0.0,0.9836065573770492,0.8095238095238096,0.6638505701047321,0.6557168298691674,0.6483633463314779,0.6402189910482424,0.6447922834219338,0.6356197579448315,0.0,0.0,0.0,0.0,0.0125,0.01,0.2807539876302083,0.27873636881510416,0.277906494140625,0.2771602376302083,0.2768903605143229,0.2771158447265625
training,0.5,0.0,0.9836065573770492,0.9523809523809524,0.6734907386516162,0.6653821158538497,0.6515169172901124,0.6449110159330536,0.6474297366549001,0.6434985261548991,0.0,0.0,0.0,0.0,0.20395833333333332,0.25633333333333336,0.3119840494791667,0.31470113118489584,0.3152813720703125,0.3145541042751736,0.31304443359375,0.3129960530598958
