dataset_type,size_formation,comm_delay,comm_range,comm_failure,shape_error_avg_30s,shape_error_avg_1min,shape_error_avg_2min,shape_error_avg_5min
training,0.75,0.5293882599420753,0.32786885245901637,0.5238095238095238,0.7912390589193478,0.8000258943508368,0.8449881651705793,0.8449577056432396
training,0.75,0.5283778854229648,0.32786885245901637,0.6666666666666667,0.669234812432023,0.742053903646685,0.8184770753834149,0.8576853949221993
training,0.75,0.5195183256904834,0.32786885245901637,0.8095238095238096,0.8198602923842525,0.8109429374169655,0.8553770700655413,0.8458002970880732
training,0.75,0.5220625725348006,0.32786885245901637,0.9523809523809524,0.639127454421174,0.7439602637032139,0.7911389201790981,0.8505255969578683
training,0.75,0.6451025079571068,0.32786885245901637,0.0,0.6191994899156507,0.6695025121956834,0.7102153459203562,0.7167551173112785
training,0.75,0.636783630330362,0.32786885245901637,0.14285714285714285,0.691521891409905,0.7531723396366979,0.775864898883152,0.7931533614188057
training,0.75,0.6449995219559065,0.32786885245901637,0.2857142857142857,0.7597473084944115,0.8171591240681974,0.8359929332745134,0.822234308254905
training,0.75,0.6411102414155602,0.32786885245901637,0.42857142857142855,0.7791509821097409,0.8336327104752993,0.8576918206114821,0.8520299627445291
training,0.75,0.6365533801525881,0.32786885245901637,0.5238095238095238,0.7067546071841297,0.7548003332468719,0.7948021189027472,0.8279216152055331
training,0.75,0.6464653747604592,0.32786885245901637,0.6666666666666667,0.8298988805005557,0.8497823580796144,0.8695329350000697,0.8755291385652444
training,0.75,0.6463776706056301,0.32786885245901637,0.8095238095238096,0.7756427948715476,0.8183911043906829,0.8440278777961091,0.8679537796045337
training,0.75,0.6363146294931965,0.32786885245901637,0.9523809523809524,0.7945307027770484,0.8435972792635279,0.8427548337425306,0.8650254538285309
training,0.75,0.821491007858061,0.32786885245901637,0.0,0.5824077194966563,0.6313650184218335,0.6732966927384363,0.6999650116691456
training,0.75,0.80822628713892,0.32786885245901637,0.14285714285714285,0.6635053291005215,0.7361901719275722,0.7417653244505844,0.7706866098128158
training,0.75,0.8114968601461282,0.32786885245901637,0.2857142857142857,0.6690091187580742,0.7538616870486998,0.7759417805046251,0.8050580878320514
training,0.75,0.8144696479497949,0.32786885245901637,0.42857142857142855,0.7798919360144354,0.8230592924425025,0.8169265105107762,0.8425503462640974
training,0.75,0.8178639242832919,0.32786885245901637,0.5238095238095238,0.7590537055462871,0.8238739088255566,0.837013133069456,0.8330189279802332
training,0.75,0.8088367806506744,0.32786885245901637,0.6666666666666667,0.8192600530381475,0.8455376740919769,0.8557549548676587,0.8562224487698337
training,0.75,0.8210938927573558,0.32786885245901637,0.8095238095238096,0.7526561374689221,0.8073722577137162,0.8363333599628471,0.849902447948333
training,0.75,0.8203647774854809,0.32786885245901637,0.9523809523809524,0.8028833931137681,0.8132223855222981,0.8167999497949772,0.8390939130501858
training,0.75,0.9270675823388671,0.32786885245901637,0.0,0.5808021819643572,0.658344560874098,0.6894322180090235,0.7173740369914158
training,0.75,0.9343293227693048,0.32786885245901637,0.14285714285714285,0.5383042881641374,0.6235442974722867,0.6762515001096923,0.7261089282503738
training,0.75,0.9362912564969332,0.32786885245901637,0.2857142857142857,0.6277895122074396,0.7087811505243733,0.7672338727973695,0.8036923754470203
training,0.75,0.9408777706867798,0.32786885245901637,0.42857142857142855,0.5746984305985154,0.681028587962327,0.774150755665733,0.7956434088427607
training,0.75,0.9337128160279011,0.32786885245901637,0.5238095238095238,0.5371941103938414,0.652927275078526,0.7259633220529387,0.7758807647569923
training,0.75,0.9280326898667616,0.32786885245901637,0.6666666666666667,0.5302930075067732,0.6820561707861476,0.7499203637304994,0.8177515662412507
training,0.75,0.9240152552923007,0.32786885245901637,0.8095238095238096,0.6070498694751604,0.7080134105624478,0.781721492234876,0.8202351258500362
training,0.75,0.9297946785611546,0.32786885245901637,0.9523809523809524,0.5371387526796747,0.6741317735709538,0.7485319020384787,0.8223410212349472
training,0.75,0.0,0.4262295081967213,0.0,0.5577715136659085,0.5834579422454219,0.6029937436600792,0.6236928421946842
training,0.75,0.0,0.4262295081967213,0.14285714285714285,0.5376266622679137,0.5838309210629561,0.6209430437883672,0.6412954172948498
training,0.75,0.0,0.4262295081967213,0.2857142857142857,0.58141008427629,0.613858157908824,0.6387523969251558,0.6600672936054252
training,0.75,0.0,0.4262295081967213,0.42857142857142855,0.5847978258499661,0.6235640574284375,0.6470769053373318,0.6626051143996783
training,0.75,0.0,0.4262295081967213,0.5238095238095238,0.5869450826417522,0.6318932349551994,0.6575451130294258,0.6756689733782729
training,0.75,0.0,0.4262295081967213,0.6666666666666667,0.6130302592950888,0.6608080683290555,0.6773004465050411,0.6904044522422398
training,0.75,0.0,0.4262295081967213,0.8095238095238096,0.6127863670978064,0.6594236258197327,0.6836602367582655,0.7032320340537176
training,0.75,0.0,0.4262295081967213,0.9523809523809524,0.6322511447790639,0.6734925849470644,0.6919171047720212,0.7093793280519006
training,0.75,0.11564598717805662,0.4262295081967213,0.0,0.5037233482533523,0.5678937391440236,0.5987594589056797,0.6185375447490389
training,0.75,0.11583989651409252,0.4262295081967213,0.14285714285714285,0.5361107829346158,0.586205637163246,0.6207792141924361,0.6448383862326461
training,0.75,0.11705308925037765,0.4262295081967213,0.2857142857142857,0.5594645136641683,0.6132580446469414,0.6482925805389995,0.6674811292283575
training,0.75,0.11618933752706306,0.4262295081967213,0.42857142857142855,0.5983318315542772,0.6317109851401506,0.6514811471424867,0.6723432724786458
training,0.75,0.11578956668054725,0.4262295081967213,0.5238095238095238,0.605225555693506,0.647271417712121,0.6692501701824275,0.6786638698067747
training,0.75,0.11688028230610813,0.4262295081967213,0.6666666666666667,0.5997847673197771,0.6429623546721264,0.6796329649683805,0.6950440012964526
training,0.75,0.11709604375349883,0.4262295081967213,0.8095238095238096,0.6250309750990589,0.6709780563479004,0.6997703361798916,0.7118008383378257
training,0.75,0.11686556389803238,0.4262295081967213,0.9523809523809524,0.633483837466239,0.6780074091087678,0.7025144081513811,0.7218757171544006
training,0.75,0.28965811521819007,0.4262295081967213,0.0,0.5301126674421173,0.5936748364081682,0.6214258312026074,0.6260735771316459
training,0.75,0.29089990314710024,0.4262295081967213,0.14285714285714285,0.6073632460832726,0.6372341042974746,0.6604595731762708,0.6663978459275063
training,0.75,0.29165242067370184,0.4262295081967213,0.2857142857142857,0.5856253103182224,0.6289850397981697,0.6452500006182966,0.6750702456621506
training,0.75,0.29340691143874814,0.4262295081967213,0.42857142857142855,0.5961342816330257,0.6663541279711787,0.6954575996880178,0.6983100946472848
training,0.75,0.2935967169287898,0.4262295081967213,0.5238095238095238,0.6088098452671096,0.6533837094984327,0.6834195925244346,0.7091272760143832
training,0.75,0.2915174348568527,0.4262295081967213,0.6666666666666667,0.5518209131146117,0.6259772708813678,0.6606697169375871,0.6975342049771319
training,0.75,0.29185288048179614,0.4262295081967213,0.8095238095238096,0.6584081661296414,0.7051874701751999,0.7228427382850033,0.7288370590790627
training,0.75,0.2904229520801134,0.4262295081967213,0.9523809523809524,0.5677054047933793,0.6570383513917365,0.6923569872692014,0.7291569140146155
training,0.75,0.40671617327108295,0.4262295081967213,0.0,0.5601044293339011,0.6064341833269172,0.6264236390848348,0.6410615168620354
training,0.75,0.4041496767334102,0.4262295081967213,0.14285714285714285,0.5303924172405117,0.615241819020036,0.6426247809055161,0.6590729040154527
training,0.75,0.4046191275041402,0.4262295081967213,0.2857142857142857,0.5441348055374864,0.6365426991529151,0.7129442783774632,0.7111669747942024
training,0.75,0.40594132646896364,0.4262295081967213,0.42857142857142855,0.6070117754025957,0.6539952532704961,0.6741676869025941,0.6924019921286355
training,0.75,0.40670633334474504,0.4262295081967213,0.5238095238095238,0.5701758526927477,0.6532964963698726,0.707933821182232,0.733147671648817
training,0.75,0.4083095368992731,0.4262295081967213,0.6666666666666667,0.6370918030917416,0.7040002352964615,0.7131958740018499,0.7410436568652984
training,0.75,0.40522401559357296,0.4262295081967213,0.8095238095238096,0.7318618596025622,0.7252524279086269,0.7336713872377544,0.776803228005667
training,0.75,0.40937250527036223,0.4262295081967213,0.9523809523809524,0.7209423231085001,0.7350114024694733,0.7869290537277276,0.79304820992771
training,0.75,0.5237321271155377,0.4262295081967213,0.0,0.6071429059927866,0.6560963171843472,0.6876140365061745,0.6769721081714285
training,0.75,0.5293517833232219,0.4262295081967213,0.14285714285714285,0.683909040174211,0.7836413387611291,0.8229921122940301,0.8201399335001214
training,0.75,0.522043758016079,0.4262295081967213,0.2857142857142857,0.6336003705736079,0.7070840296917963,0.7833550380766265,0.7830387834270072
training,0.75,0.5208208425452626,0.4262295081967213,0.42857142857142855,0.6930574222053347,0.802352811369591,0.8347582728079423,0.8188110786583064
training,0.75,0.5201188402991231,0.4262295081967213,0.5238095238095238,0.643461465545931,0.7165689240936223,0.7799924654967963,0.8121690689250568
training,0.75,0.5251218972741957,0.4262295081967213,0.6666666666666667,0.8182386502913925,0.861025607249644,0.84369847834256,0.8335421834149497
training,0.75,0.5240950639058657,0.4262295081967213,0.8095238095238096,0.6347446104939187,0.7538403567130926,0.8091609534832465,0.8437145459632803
training,0.75,0.5251510862285017,0.4262295081967213,0.9523809523809524,0.6056314878926962,0.7084559047933231,0.801722591067268,0.8138276177860947
training,0.75,0.6396493822966753,0.4262295081967213,0.0,0.535542365194997,0.6533569108088525,0.6658705300140614,0.6908995377269176
training,0.75,0.6413541591251427,0.4262295081967213,0.14285714285714285,0.5926518804647334,0.6888311244268164,0.7427732499929256,0.7714684291051673
training,0.75,0.646276777711538,0.4262295081967213,0.2857142857142857,0.6294227801864172,0.6987541650468281,0.7529486199375945,0.7980088309923636
training,0.75,0.6345190177192852,0.4262295081967213,0.42857142857142855,0.7360443063525838,0.8098431021352536,0.8260742963843679,0.8198324792966317
training,0.75,0.6450452299906173,0.4262295081967213,0.5238095238095238,0.6089827369791081,0.6967976245478286,0.7609047234209729,0.790273887222969
training,0.75,0.6396452171577477,0.4262295081967213,0.6666666666666667,0.7435879493188045,0.823268803310904,0.8392790660504095,0.8706599144087348
training,0.75,0.6368498422551412,0.4262295081967213,0.8095238095238096,0.7411524042273879,0.7811884012598664,0.8336456035622636,0.8580284132941923
training,0.75,0.6404059090023905,0.4262295081967213,0.9523809523809524,0.6198874693990185,0.7118340061589224,0.7719405644994436,0.8345623896680974
training,0.75,0.8080518849802848,0.4262295081967213,0.0,0.5368974410594893,0.5831802615712669,0.6397623692583003,0.6645475051848653
training,0.75,0.818041263583702,0.4262295081967213,0.14285714285714285,0.6193912680831681,0.7232056161779834,0.7347712776794985,0.772617966747422
training,0.75,0.8085250994165938,0.4262295081967213,0.2857142857142857,0.6263444451239232,0.7245582546755795,0.7177519387312399,0.7555181635580275
training,0.75,0.814688204957636,0.4262295081967213,0.42857142857142855,0.6567884822833315,0.7475637846259254,0.7598916537447997,0.7785985683109383
training,0.75,0.8149903302457336,0.4262295081967213,0.5238095238095238,0.7628329408816904,0.8248242555472426,0.810610670030076,0.8004752857990818
training,0.75,0.8203125603098389,0.4262295081967213,0.6666666666666667,0.6972280550195851,0.7544095314206183,0.7686493105535345,0.7972793650198102
training,0.75,0.8121656575973472,0.4262295081967213,0.8095238095238096,0.780894403369187,0.8403689888567463,0.855098353344512,0.8450682445584092
training,0.75,0.8126928434195604,0.4262295081967213,0.9523809523809524,0.7641228255500868,0.789655218073225,0.8169744951174381,0.842095432649927
training,0.75,0.9241569282337642,0.4262295081967213,0.0,0.5657066397537726,0.6286107092465835,0.6567531308818627,0.6670000933503063
training,0.75,0.9291484619629223,0.4262295081967213,0.14285714285714285,0.5086224599961205,0.5937294182001845,0.66141786995234,0.6875416234239045
training,0.75,0.935404101023925,0.4262295081967213,0.2857142857142857,0.5265656066762382,0.6659389267526151,0.7124654902725907,0.7464925036257428
training,0.75,0.9256836912733928,0.4262295081967213,0.42857142857142855,0.6039048075912665,0.6669571905342316,0.7370446885512031,0.7585092300540481
training,0.75,0.9233219967702653,0.4262295081967213,0.5238095238095238,0.5829499451017053,0.6808641552174393,0.7462000975604303,0.785339229243991
training,0.75,0.9318194466577713,0.4262295081967213,0.6666666666666667,0.6200106656485634,0.6996294500736385,0.7370777568852093,0.7880119997433547
training,0.75,0.9287164248532568,0.4262295081967213,0.8095238095238096,0.59093131314289,0.6987035655172121,0.7402024109639614,0.7968513437456559
training,0.75,0.9331705039516867,0.4262295081967213,0.9523809523809524,0.5940896905915865,0.6774585353509874,0.7612499394267883,0.8145287644709696
training,0.75,0.0,0.5245901639344263,0.0,0.48140074779583425,0.5523604498013849,0.5798914100802639,0.6068115960663094
training,0.75,0.0,0.5245901639344263,0.14285714285714285,0.5430654142289065,0.5957818074501792,0.6284321915238058,0.6401092669353775
training,0.75,0.0,0.5245901639344263,0.2857142857142857,0.5495182759451483,0.6023567235384937,0.6330973758457155,0.6569724832141517
training,0.75,0.0,0.5245901639344263,0.42857142857142855,0.5721668089250205,0.6126493937447749,0.6445842290822101,0.6653634441946361
training,0.75,0.0,0.5245901639344263,0.5238095238095238,0.5966402749738534,0.6330337568504119,0.6498882153497789,0.670287096013482
training,0.75,0.0,0.5245901639344263,0.6666666666666667,0.6105555226010629,0.6516441773135533,0.6728539406066276,0.683215426535359
training,0.75,0.0,0.5245901639344263,0.8095238095238096,0.6437914273649412,0.6668683958804354,0.6888966151822364,0.7019139831689161
training,0.75,0.0,0.5245901639344263,0.9523809523809524,0.6505141307317406,0.676036770935428,0.6980232968548754,0.7147630408611569
training,0.75,0.11683082465390597,0.5245901639344263,0.0,0.5000297552832403,0.5783548049253034,0.5942115309979082,0.620940232583473
training,0.75,0.11663686415580984,0.5245901639344263,0.14285714285714285,0.5574303009359538,0.5938433645779523,0.6248578924680065,0.6467465282271777
training,0.75,0.11575741816587927,0.5245901639344263,0.2857142857142857,0.57341238131647,0.621406744551329,0.632960191575338,0.661667153573412
training,0.75,0.11684628927982899,0.5245901639344263,0.42857142857142855,0.575243604323786,0.6249665878869641,0.6437073451115602,0.6712376631323332
training,0.75,0.11660334196045236,0.5245901639344263,0.5238095238095238,0.5878517071324357,0.6202392252575896,0.657003531793542,0.6786766609442609
training,0.75,0.11639465558071045,0.5245901639344263,0.6666666666666667,0.6291834089270943,0.6631432135294759,0.671853858790351,0.6941251121234694
training,0.75,0.11744784113871036,0.5245901639344263,0.8095238095238096,0.6406679010431839,0.6713882772410555,0.6863538369622743,0.7061007731041646
training,0.75,0.11642449335589676,0.5245901639344263,0.9523809523809524,0.647952850027827,0.6901745733080609,0.7058913512235404,0.7205010359678364
training,0.75,0.2901390050571657,0.5245901639344263,0.0,0.5391069990991327,0.6151884867212819,0.6064560919545969,0.6295378436976878
training,0.75,0.29223385286513665,0.5245901639344263,0.14285714285714285,0.5265846928888538,0.5863012561378177,0.6093750293936527,0.6405146193102779
training,0.75,0.29086323415458804,0.5245901639344263,0.2857142857142857,0.5575995350360348,0.6184391168563333,0.6426072400148717,0.6652536598004526
training,0.75,0.290455044899314,0.5245901639344263,0.42857142857142855,0.5814294436695697,0.6290931096887078,0.6508781553175014,0.677402143107905
training,0.75,0.2923355977981603,0.5245901639344263,0.5238095238095238,0.6027475380687376,0.6419290838310644,0.6661646399035142,0.6897105175190205
training,0.75,0.2908404788968008,0.5245901639344263,0.6666666666666667,0.5495663133519543,0.6440824182039812,0.669767968523864,0.6932529482724379
training,0.75,0.2913139676761041,0.5245901639344263,0.8095238095238096,0.6028016354173605,0.6544085918750009,0.6978880563564012,0.709112793672844
training,0.75,0.28861975596145373,0.5245901639344263,0.9523809523809524,0.6444264938330126,0.6704548457999892,0.7082628769431683,0.7279001524039738
training,0.75,0.40434813571741796,0.5245901639344263,0.0,0.5311375769291417,0.5844204547669954,0.6104321664501106,0.6365286675813899
training,0.75,0.40916003334342943,0.5245901639344263,0.14285714285714285,0.5353189333951359,0.5676280149677785,0.6120823384075004,0.6423559141794715
training,0.75,0.4089270896635026,0.5245901639344263,0.2857142857142857,0.5673967580170642,0.6268196325892652,0.6540414873838305,0.6730872159486788
training,0.75,0.40606537084652217,0.5245901639344263,0.42857142857142855,0.572232709050054,0.6132902642997898,0.6421719427244384,0.6769316524682708
training,0.75,0.41055727506402573,0.5245901639344263,0.5238095238095238,0.6504465190512466,0.6575539719415932,0.6883790453449274,0.6950804014764554
training,0.75,0.4102861402964758,0.5245901639344263,0.6666666666666667,0.6114859866436713,0.7046833379683267,0.7136467741072946,0.7214573828856048
training,0.75,0.4077022460295778,0.5245901639344263,0.8095238095238096,0.7871825235553128,0.8001289072139888,0.7834492283898319,0.7743597068211944
training,0.75,0.40718939903846885,0.5245901639344263,0.9523809523809524,0.73091449745961,0.7549532067594589,0.7528601666235989,0.7823424579869208
training,0.75,0.5233705645773242,0.5245901639344263,0.0,0.5082913089152387,0.5717518648981519,0.6295483840431954,0.6669592350940449
training,0.75,0.5216362287499041,0.5245901639344263,0.14285714285714285,0.5515382731037861,0.6541600724894281,0.6623029182907785,0.7180610011175087
training,0.75,0.5215227179484583,0.5245901639344263,0.2857142857142857,0.6614956481236464,0.7355740009886163,0.7125603909767646,0.7380056240690565
training,0.75,0.5227128689568127,0.5245901639344263,0.42857142857142855,0.6129348476697329,0.744024348945908,0.7862894008526797,0.781100854549407
training,0.75,0.521903177634847,0.5245901639344263,0.5238095238095238,0.6239845804270571,0.7085698214597849,0.7543341166976264,0.8004851930918041
training,0.75,0.5202788671668744,0.5245901639344263,0.6666666666666667,0.6164897907778359,0.7547004449427805,0.829221027714014,0.8378301663064783
training,0.75,0.5268283043325742,0.5245901639344263,0.8095238095238096,0.6391965126399455,0.7164933426340252,0.7760891914204444,0.8575592489304954
training,0.75,0.5287509651708207,0.5245901639344263,0.9523809523809524,0.7036162377484083,0.7965943943980796,0.8256271347085,0.8340238772946287
training,0.75,0.6416319816825691,0.5245901639344263,0.0,0.5155742237990428,0.6376960425927742,0.6508980902205,0.669794697530499
training,0.75,0.640411520174582,0.5245901639344263,0.14285714285714285,0.598624720458519,0.6909509672322268,0.7409175673875231,0.7825313370595768
training,0.75,0.6431200148264988,0.5245901639344263,0.2857142857142857,0.7141917805676887,0.8049924871052413,0.8437557003005096,0.8535731579671407
training,0.75,0.6464377572099015,0.5245901639344263,0.42857142857142855,0.6822455101867679,0.7394535328649797,0.7761851934561539,0.8102741581434635
training,0.75,0.6402369870645641,0.5245901639344263,0.5238095238095238,0.5925275796213783,0.7194917203738208,0.7632181820133206,0.8429386683870053
training,0.75,0.646475739928873,0.5245901639344263,0.6666666666666667,0.6048920675434131,0.6658992397978957,0.7832260882796486,0.789777427833758
training,0.75,0.6376542267918605,0.5245901639344263,0.8095238095238096,0.6673821892855358,0.7275176091768226,0.7900789823580989,0.8082798780198968
training,0.75,0.6372979480308987,0.5245901639344263,0.9523809523809524,0.6676476643084336,0.7630857248680922,0.772666966252924,0.8117118645666443
training,0.75,0.8189468081593436,0.5245901639344263,0.0,0.5364471581750802,0.6018844640964665,0.636708744468136,0.6530002701685557
training,0.75,0.8219836660254023,0.5245901639344263,0.14285714285714285,0.5507451948397402,0.6073030305370799,0.6368952662645766,0.6651697048527015
training,0.75,0.8134186572267447,0.5245901639344263,0.2857142857142857,0.6946367666653354,0.684803732124421,0.726256296538426,0.7506003879408093
training,0.75,0.8160378453262029,0.5245901639344263,0.42857142857142855,0.6984674362527415,0.7346502849349043,0.7510629746046298,0.7583788088506669
training,0.75,0.8081628322884665,0.5245901639344263,0.5238095238095238,0.6802488697715682,0.7266844400364137,0.7739040842968503,0.7898365534802764
training,0.75,0.8079606950223918,0.5245901639344263,0.6666666666666667,0.6572379716704984,0.7408437126185493,0.7654335413149442,0.7797213739635429
training,0.75,0.8212990308185631,0.5245901639344263,0.8095238095238096,0.6469929358777959,0.7081195998419503,0.7647479353813749,0.7947783259702268
training,0.75,0.8153588315381226,0.5245901639344263,0.9523809523809524,0.7142721567644567,0.752631021510193,0.7796404481009339,0.834177236778057
training,0.75,0.9340759345431842,0.5245901639344263,0.0,0.556745469575833,0.600229807612244,0.6321921836650833,0.6550852192345233
training,0.75,0.93245906512757,0.5245901639344263,0.14285714285714285,0.5551065217022615,0.6114227955521098,0.6193073710836636,0.6769816993433276
training,0.75,0.9261456177507791,0.5245901639344263,0.2857142857142857,0.5293761597540959,0.6599935611829262,0.674238793729268,0.7173308767589699
training,0.75,0.941107846859208,0.5245901639344263,0.42857142857142855,0.5688577188871544,0.6262167088903415,0.6726681921179566,0.7346947678686253
training,0.75,0.9296365253249276,0.5245901639344263,0.5238095238095238,0.601431336948063,0.7040829398967229,0.7315616183548872,0.7424688714122823
training,0.75,0.9299233637740173,0.5245901639344263,0.6666666666666667,0.6093634460278355,0.7512947430825236,0.7835130446766835,0.7640816921669351
training,0.75,0.930423114881966,0.5245901639344263,0.8095238095238096,0.6123186823545934,0.6891892378495971,0.7782329617124635,0.7684509230611388
training,0.75,0.9408102391040903,0.5245901639344263,0.9523809523809524,0.6327701090399456,0.7174737036199618,0.7958407331760446,0.81984988240114
training,0.75,0.0,0.6229508196721312,0.0,0.4584180148400433,0.5427412305296763,0.5763165133383097,0.6081275606315477
training,0.75,0.0,0.6229508196721312,0.14285714285714285,0.5407686359302039,0.6019146334472526,0.6302775305072044,0.646972741990069
training,0.75,0.0,0.6229508196721312,0.2857142857142857,0.5648639260053675,0.6212584741517084,0.6482142808484461,0.6599328187281253
training,0.75,0.0,0.6229508196721312,0.42857142857142855,0.5796383130647504,0.6303155745216257,0.6533105844784473,0.6692785447347788
training,0.75,0.0,0.6229508196721312,0.5238095238095238,0.5818759774838618,0.6205177648757287,0.6547707394898561,0.671508675923258
training,0.75,0.0,0.6229508196721312,0.6666666666666667,0.6208300040017571,0.6556631934387601,0.6685994891288954,0.6813991996042246
training,0.75,0.0,0.6229508196721312,0.8095238095238096,0.6290949548963077,0.659596099784097,0.6794148162137248,0.6944774559261075
training,0.75,0.0,0.6229508196721312,0.9523809523809524,0.6654002560946861,0.6893004890032974,0.701193680323058,0.7090107033270717
training,0.75,0.11573607947636637,0.6229508196721312,0.0,0.5038597604753177,0.5828517736673696,0.6079942086823854,0.6313919946656052
training,0.75,0.11698664918643281,0.6229508196721312,0.14285714285714285,0.5285602906114929,0.5924056188509006,0.6200031737610147,0.6358458184051274
training,0.75,0.11737587986420506,0.6229508196721312,0.2857142857142857,0.5570717657909662,0.5951941320103915,0.6291434614510583,0.6565307447094096
training,0.75,0.11731903034261303,0.6229508196721312,0.42857142857142855,0.5906741152211685,0.6291612005362617,0.6555748288310017,0.6743308408468923
training,0.75,0.11533075380058651,0.6229508196721312,0.5238095238095238,0.5936987931137382,0.6310822682711331,0.6590935125018192,0.6758933457254774
training,0.75,0.11590280910533196,0.6229508196721312,0.6666666666666667,0.5903364782245275,0.6447786116627024,0.6729090226906397,0.6904263882448917
training,0.75,0.11755897499032414,0.6229508196721312,0.8095238095238096,0.6327528481450891,0.6804330266319175,0.6849779474658362,0.6956712687533233
training,0.75,0.11552734548996525,0.6229508196721312,0.9523809523809524,0.6642327605609484,0.6951675754344064,0.7043963536068946,0.7084258118725674
training,0.75,0.2921167656294884,0.6229508196721312,0.0,0.5228749367164192,0.5788581141779029,0.6132080947080282,0.6290953722080401
training,0.75,0.2888471942187364,0.6229508196721312,0.14285714285714285,0.5326856937296447,0.5892443392772125,0.6134505632945056,0.639232687438876
training,0.75,0.2897778737369246,0.6229508196721312,0.2857142857142857,0.5484661684136801,0.6043819679586729,0.6334424430475206,0.6590887530794967
training,0.75,0.2936837001473436,0.6229508196721312,0.42857142857142855,0.5849668844072349,0.635502240491967,0.649307449318442,0.6628474007821777
training,0.75,0.2884857485645026,0.6229508196721312,0.5238095238095238,0.5757652754669333,0.6319863813960145,0.6560049348812133,0.6752877474365857
training,0.75,0.29023299422832866,0.6229508196721312,0.6666666666666667,0.5952883623361817,0.6428396645968626,0.6668985524421527,0.6892184968555292
training,0.75,0.2939991468496323,0.6229508196721312,0.8095238095238096,0.5568922019421081,0.6582071238208982,0.6751588060344372,0.6991226567957345
training,0.75,0.2935668782435493,0.6229508196721312,0.9523809523809524,0.5821039331800935,0.6461684292743174,0.6850106737983365,0.7093004216205967
training,0.75,0.4057402699667221,0.6229508196721312,0.0,0.5294643934650076,0.5891810380532386,0.6060635294361818,0.6236724765700471
training,0.75,0.4096504735941983,0.6229508196721312,0.14285714285714285,0.5367566783372294,0.5899049398467727,0.615125136534492,0.6368085963522122
training,0.75,0.4107520696500961,0.6229508196721312,0.2857142857142857,0.5602404886022095,0.6456374330078202,0.6559150717774884,0.6673374155555916
training,0.75,0.40706165191768107,0.6229508196721312,0.42857142857142855,0.590070668959721,0.6278971097193459,0.6497826692598904,0.6722788505595696
training,0.75,0.411331260352393,0.6229508196721312,0.5238095238095238,0.6142848851986981,0.6555178414303183,0.689176557542957,0.7169996283216652
training,0.75,0.4063874481862729,0.6229508196721312,0.6666666666666667,0.5567585010546942,0.6439967428628871,0.674847119634729,0.7080940696788204
training,0.75,0.4076696781434416,0.6229508196721312,0.8095238095238096,0.6293755219658786,0.6754245917965908,0.6882609916792808,0.7155118146827177
training,0.75,0.403896938956843,0.6229508196721312,0.9523809523809524,0.6975554892414557,0.7032059185460207,0.735278299657262,0.7568886192393308
training,0.75,0.5248374645234573,0.6229508196721312,0.0,0.5821068086427357,0.6204323231682821,0.6383368117894236,0.669972203668205
training,0.75,0.5248343942417313,0.6229508196721312,0.14285714285714285,0.5254336828815145,0.6396001984319102,0.7191138461916747,0.7277366189263667
training,0.75,0.5204296686120498,0.6229508196721312,0.2857142857142857,0.6381094974094944,0.7651436984327159,0.8384477413894514,0.8061863900441635
training,0.75,0.5266982060072181,0.6229508196721312,0.42857142857142855,0.5821847613923392,0.6636623726381272,0.7195643193846046,0.7739280639924875
training,0.75,0.5216690648474561,0.6229508196721312,0.5238095238095238,0.6010561422838147,0.7286602531161824,0.7725572934951798,0.801891874889779
training,0.75,0.5291428190787367,0.6229508196721312,0.6666666666666667,0.7159194382162409,0.8133398552604897,0.8650742917960277,0.8785333659212163
training,0.75,0.5225022523932111,0.6229508196721312,0.8095238095238096,0.6657125092073733,0.7783505295530563,0.8485467618512753,0.8603412242455617
training,0.75,0.525548133110447,0.6229508196721312,0.9523809523809524,0.7095163636731605,0.7997186429349519,0.8298654054016409,0.8549292756156297
training,0.75,0.6355437464097562,0.6229508196721312,0.0,0.6657345408405797,0.7051256097306704,0.6726431109861943,0.6987259459110432
training,0.75,0.6345072308841723,0.6229508196721312,0.14285714285714285,0.5864285046166493,0.5901750743094245,0.6431272883315476,0.7147672648973106
training,0.75,0.6375995203898693,0.6229508196721312,0.2857142857142857,0.6121532854820236,0.7429274612747576,0.7661261352335654,0.7688743346028342
training,0.75,0.639369340953535,0.6229508196721312,0.42857142857142855,0.658451679407226,0.7172949245358395,0.7457489785544876,0.8054102889065388
training,0.75,0.6386413614618246,0.6229508196721312,0.5238095238095238,0.6799904208596108,0.6861341737703498,0.7758816704765941,0.8104443316869689
training,0.75,0.6450108423344781,0.6229508196721312,0.6666666666666667,0.6775097299979981,0.7789808196565384,0.800667758964336,0.8064728069031132
training,0.75,0.6383611014379793,0.6229508196721312,0.8095238095238096,0.6720479664902875,0.7657914955951783,0.8200363389847234,0.8211291854534278
training,0.75,0.6410453483244418,0.6229508196721312,0.9523809523809524,0.6457489396980605,0.7678152174819026,0.8167851023385716,0.853103685873681
training,0.75,0.8094048683791988,0.6229508196721312,0.0,0.5312457188761305,0.6147692349101376,0.6241093176733107,0.6484152359122646
training,0.75,0.8219465585918395,0.6229508196721312,0.14285714285714285,0.5829286471919412,0.6587390834605353,0.6598108648726548,0.6975187102376688
training,0.75,0.8147436822489152,0.6229508196721312,0.2857142857142857,0.6125615423416,0.6764400668929682,0.7096287993580793,0.7204560837079076
