formation_points_num_values,communication_transmission_range_values,communication_delay_values,communication_failure_rate_values,presence_error,std_dev_presence_error,time_with_no_leader,std_dev_time_with_no_leader,shape_error,std_dev_shape_error
16,50,0.0,0.0,0.0461826912192809,4.1472908411628965e-05,0.000183333842594,8.970734973104809e-07,0.2726742766816865,0.00021616182724616044
16,50,0.0,0.04,0.1047225131180915,9.405613243634192e-05,6.666685185236626e-05,3.0219495245380513e-06,0.2921242185253652,0.00020969215542538546
16,50,0.0,0.08,0.1536218351474624,4.9805933339936576e-05,0.0055972377701049,2.7387925713331982e-05,0.3011423122158791,0.00012938846477151636
16,50,0.0,0.12,0.2030871092697485,8.836038582197848e-05,0.0211389476081878,0.0001034352926443964,0.3268338615120733,0.0003038668382978616
16,50,0.0,0.2,0.2963582667937853,3.336025860465183e-05,0.0600890558029327,0.0002903708700812419,0.3624558623764196,0.00011558535635201942
16,50,0.04,0.0,0.0586611004475011,8.509414699475039e-05,0.0102972508256967,2.788080340792762e-05,0.3151337623377853,0.0001964775873948692
16,50,0.04,0.04,0.1094463869170473,4.355408078291353e-05,0.0077527993133314,5.0830193861037e-05,0.2954398360838633,0.00020825424255242197
16,50,0.04,0.08,0.1657495706585309,8.400772675149892e-05,0.0246361795449431,5.0290457627445597e-05,0.311013309120666,0.00015758893238163727
16,50,0.04,0.12,0.2117781815886995,6.177208496138179e-05,0.0190389417748382,0.0006217197668848258,0.3245206862423283,0.00016158483077442347
16,50,0.04,0.2,0.3054268466717973,5.205846038254469e-05,0.01320837002325,0.0001713437159404682,0.3560069119943889,0.00012940980534452358
16,50,0.08,0.0,0.0659221774747998,5.624932863955347e-05,0.0199694999152775,3.4960830623942156e-05,0.3140404670830033,0.00026779200316717094
16,50,0.08,0.04,0.1128382040644559,3.598792793592854e-05,0.0187806077239103,0.00017983717296304896,0.2844516906344314,0.0001002650108773758
16,50,0.08,0.08,0.1930991149454585,0.00021088109238610178,0.1536059822388395,0.0007516116705190292,0.332891593293643,0.00019510082684392782
16,50,0.08,0.12,0.2164568512690338,8.570916928898604e-05,0.0275445209570026,6.348001982317652e-05,0.3261397545337879,0.00016988522043983426
16,50,0.08,0.2,0.3138724864513454,9.972534066803013e-05,0.0422251172919924,9.147367828999967e-05,0.3585253787102652,0.00012387032853959613
16,50,0.12,0.0,0.0743710507702825,5.615484174023864e-05,0.0304639735110375,5.691770345115528e-05,0.358436939904028,0.0003016585534909418
16,50,0.12,0.04,0.1510692238902058,0.00011933328047905177,0.1535032041755671,0.00046213594836204197,0.3128918696492992,0.00012512948489276437
16,50,0.12,0.08,0.2181607839535649,0.0002042173317269744,0.1621198947774854,0.0006101017197394438,0.3341037171935617,0.00011904436094889558
16,50,0.12,0.12,0.2574734365581504,9.915581866222748e-05,0.1186225517293103,0.0005136973442236206,0.3485468900566559,0.0003965959674540798
16,50,0.12,0.2,0.3571187979862391,0.00017850131692680784,0.1124919791443865,0.0003784728956388382,0.3853866527738629,0.00014066038145055143
16,50,0.16,0.0,0.1227449915659485,0.0003118226071639168,0.2582923841455115,0.0008491089765723867,0.3620085748905754,0.0008204079799350698
16,50,0.16,0.04,0.1803918313835606,0.00015418058584018037,0.2713729760360445,0.0005211568345603451,0.3358004152820142,0.00016200630685188824
16,50,0.16,0.08,0.2245850422501173,0.0002859073774237139,0.2495645821238392,0.0012069415877909097,0.3420979752251888,0.0002422150161506686
16,50,0.16,0.12,0.2719070052972417,0.0002635054987029446,0.29512304200845,0.0011530784842823103,0.3614764910181239,0.00038970943975293434
16,50,0.16,0.2,0.3542137334930116,9.414900449577324e-05,0.3172731035363987,0.0007437317441678107,0.3918631325118466,0.00019519842344637383
16,60,0.0,0.0,0.0485455341542621,4.0783592882745284e-05,4.444456790157751e-05,2.1747236298427547e-07,0.271623768555446,0.000199481610784616
16,60,0.0,0.04,0.1027656066405748,4.417135348811187e-05,0.0001055558487662,5.164968620879088e-07,0.2901114268132174,0.00017617805537568698
16,60,0.0,0.08,0.153479788311911,2.3792266440091736e-05,8.055577932160923e-05,3.9416865790899927e-07,0.3074165798522799,0.00013077718945525799
16,60,0.0,0.12,0.2033234489019413,1.172560134996193e-05,0.0292556368212133,0.00014315118293439943,0.3179954682577395,0.00014301689085822097
16,60,0.0,0.2,0.2970765847613457,2.583042463246153e-05,0.0345334292595257,0.00016576335261882924,0.3580923403484338,0.00017791987521369144
16,60,0.04,0.0,0.0551135319993945,5.240538415908765e-05,0.0105361403781677,0.00014810368983644528,0.295864080995641,0.00023769957678784244
16,60,0.04,0.04,0.1094221572490469,3.5459425365994124e-05,0.0073889094136372,1.7826905831591544e-05,0.2941964723898222,0.00019605019751507233
16,60,0.04,0.08,0.1620196123808684,3.176221785395978e-05,0.0155055986266628,3.968116953494252e-05,0.3076699256736717,0.00012953037156582999
16,60,0.04,0.12,0.2140548046661231,5.962686957068075e-05,0.0094528040355667,4.6253653202217724e-05,0.328830492712768,0.0001878838747474872
16,60,0.04,0.2,0.3056696967387382,4.3726065394257e-05,0.0161694893596926,5.736516796604437e-05,0.3565648661296877,0.00016287049475509815
16,60,0.08,0.0,0.0729420754467367,0.00011029725004215357,0.0292000811113364,0.00011450735238475738,0.3355184784849537,0.00025660309966584117
16,60,0.08,0.04,0.1170790578584938,3.8650094065984464e-05,0.0222250617362826,8.33647511546331e-05,0.3013583432131659,0.00014850898613250467
16,60,0.08,0.08,0.1685074125205869,4.731490274302743e-05,0.0245445126236461,5.378092976255591e-05,0.3082858514130772,0.00020732760513524914
16,60,0.08,0.12,0.2216963840524559,4.140730414648449e-05,0.052727924244234,0.0001864322627358109,0.3250462363193002,0.0001972629805308433
16,60,0.08,0.2,0.317111807515452,5.941931909756713e-05,0.0346223183953288,5.254249559406519e-05,0.3551843322028419,9.048422516673981e-05
16,60,0.12,0.0,0.0992680817342559,0.00014027821687054716,0.1670060194611651,0.0006243497280258255,0.3549706943862675,0.0003767599695777648
16,60,0.12,0.04,0.1371722017804179,4.163578567916305e-05,0.0697057491826366,0.0002728169918198153,0.2945910282614727,0.0001439744864495412
16,60,0.12,0.08,0.2151704110636415,9.412581055925911e-05,0.2208978358273217,0.0005445704299243931,0.3358920827607366,0.00013201198594580904
16,60,0.12,0.12,0.2398542361402388,9.776180585940055e-05,0.0590918308106411,0.0002073625800678252,0.3386156008368093,0.00013838029401568933
16,60,0.12,0.2,0.4335570094465524,0.0004244587291509213,0.3334287039686221,0.0007166577609795466,0.4491875464930385,0.0004350525449345487
16,60,0.16,0.0,0.1227882534048714,0.0001350799909080063,0.2528201467226298,0.00045197219123520603,0.3522443491182067,0.00023859464543192737
16,60,0.16,0.04,0.1786060842356513,0.00013936331804747018,0.2731896477490215,0.0007286008123978583,0.3311518181348234,0.00017332353694151295
16,60,0.16,0.08,0.223947008793774,0.000241161338054065,0.331431476198545,0.0004078356300855684,0.3430352851756277,0.00016192732372975367
16,60,0.16,0.12,0.2761656108766983,0.0002737410372399604,0.2817257825716182,0.0013369826134163067,0.3634794272052408,0.0002458266880995551
16,60,0.16,0.2,0.3621712751285351,0.00021847974243801986,0.3043008452801258,0.0011704398246133384,0.3928346061101695,0.00027307673143292055
32,20,0.0,0.0,0.0752059706242255,6.929670414708643e-05,0.4802318895330265,0.0008671863551708348,0.4161308836693123,0.00020728036887768226
32,20,0.0,0.04,0.1355093960547528,4.635922392087926e-05,0.448059577943272,0.00046250861170195817,0.4199021896344017,0.0001619972287108738
32,20,0.0,0.08,0.1840653089270735,3.0156476914253336e-05,0.4578512718090883,0.0005833943192954629,0.4297534407029691,0.00014383119553434184
32,20,0.0,0.12,0.23188382825803,7.656275709528848e-05,0.4850624585068291,0.0006958353432827033,0.4481112788096111,0.00026369792579081496
32,20,0.0,0.2,0.3250007074672318,2.430044331101143e-05,0.5075819655054598,0.000900307905041307,0.4748149118436053,0.0002280889042635581
32,20,0.04,0.0,0.1321999331942587,0.00014476713178673874,0.4952124867013519,0.0003345240175125136,0.4422323174464416,0.00024865509173945075
32,20,0.04,0.04,0.1856354820169597,0.0001561643722452289,0.558323773121592,0.000829943990680556,0.4284604496732774,0.0002172579616179103
32,20,0.04,0.08,0.2374917241523597,6.958498391926501e-05,0.5488876357989884,0.00029062068735331907,0.4436804622235199,0.00016693140457201415
32,20,0.04,0.12,0.3050097638075044,0.00010541195489542176,0.5456154044872347,0.00034813854976583367,0.4691839754412399,0.00019729940014814805
32,20,0.04,0.2,0.3855148268424025,0.00031020302077285885,0.5443654010150029,0.00045288866632241866,0.4948216716856496,0.00024847967410001747
32,20,0.08,0.0,0.2459281570921033,0.0001693858867471565,0.5590654418484495,0.0006838123696205933,0.4947811542544876,0.0001811195800626485
32,20,0.08,0.04,0.3621801510212522,0.00035560889967886866,0.5757793771649365,0.0003986695575225059,0.5136432203526992,0.0003947653601759463
32,20,0.08,0.08,0.4184382934049809,0.0005057053719869773,0.5302598062772397,0.0006259721841349782,0.5396031249267412,0.00030332893471766943
32,20,0.08,0.12,0.4473875057639079,0.0002744451055512259,0.552307089741916,0.0010203295840223313,0.5512165298373352,0.00017943292903057278
32,20,0.08,0.2,0.5038925265461054,0.0006450483387146956,0.5303653621260059,0.0002099460503891232,0.5816673387528273,0.0003112295822361618
32,20,0.12,0.0,0.430200788101145,0.00029995950107675667,0.6560323778677163,0.0002580820198413417,0.586721488668698,0.00021472395761981406
32,20,0.12,0.04,0.4715953448177986,0.00026794592809647295,0.6405878905219181,0.0009080563047960159,0.5774345784283688,0.0001486050438550765
32,20,0.12,0.08,0.5772599097063501,0.0003796028675882634,0.6916685879682999,0.0002088381877179314,0.6402819248483202,0.00023291446281096005
32,20,0.12,0.12,0.554643470472305,0.0008245469512198011,0.6418878941330393,0.00023417418361522084,0.6186631467685894,0.00046462184027865034
32,20,0.12,0.2,0.6016025283230056,0.00019285214668162467,0.6184211622810063,0.00035317978799644925,0.6471553559424106,0.00024327943013214843
32,20,0.16,0.0,0.3091931277500002,0.0002806517313526468,0.6834046761241004,0.0007825010185229963,0.5143319124533237,0.0002884878761499208
32,20,0.16,0.04,0.3557058763097183,0.0003207348024619252,0.693282481340226,0.0003939169463675225,0.5127681853462698,0.00018062004517464434
32,20,0.16,0.08,0.4285204096270067,0.00027061640935102324,0.6916602546118183,0.0005716495419279757,0.5574855648989763,0.000197743076943291
32,20,0.16,0.12,0.4547155561760225,0.0002517434343046646,0.6905796960547113,0.0004089760589772816,0.559599074977427,0.0001331684575114259
32,20,0.16,0.2,0.5271156080902325,0.0003613798891088667,0.7108436412323368,0.00026128754359829704,0.5994468701697956,0.00028814154861288874
32,30,0.0,0.0,0.0560476627409031,8.081729497546952e-05,0.4081122447562354,0.001812060360205073,0.402559008652457,0.000304518398286603
32,30,0.0,0.04,0.1109097183473091,5.525507440820945e-05,0.4114872541312614,0.0010148075366873234,0.4051231811988853,0.0002214829612588197
32,30,0.0,0.08,0.163415699158193,7.17680477898405e-05,0.3835399542776507,0.0011792184017081415,0.4268259336538392,0.00019738544061308867
32,30,0.0,0.12,0.2153566230609313,2.1787075021668443e-05,0.3823149508748635,0.0006512213508323521,0.4396973753036512,0.00013465812425992696
32,30,0.0,0.2,0.3111120295646694,2.05561912007188e-05,0.4304511956977658,0.001127999477276437,0.4712234792305267,0.0001299356031738251
32,30,0.04,0.0,0.0792943717378401,0.00012093819152860214,0.4784985513848649,0.0011171505966978605,0.4435782355855696,0.00020576740271829102
32,30,0.04,0.04,0.1405245141522942,4.806884825808426e-05,0.4594234983986067,0.0005322774108388496,0.4147608163972265,0.00011367524538031894
32,30,0.04,0.08,0.1957092892966359,5.88650594614617e-05,0.4961152669868527,0.0009155741101220732,0.4293990126202806,0.0001336477620381025
32,30,0.04,0.12,0.2510261421733037,5.973814976811725e-05,0.4866207961688782,0.0011219435617974241,0.4490668704513764,0.0001625967537344851
32,30,0.04,0.2,0.3430921232810668,6.049700061192181e-05,0.4786541073725204,0.0007693656385937833,0.480533720561999,0.00011354945521919008
32,30,0.08,0.0,0.1421695111262469,0.00014189851916113753,0.5845071791866089,0.00126346184309364,0.4437955096570009,0.00024144783927930257
32,30,0.08,0.04,0.191562077255769,0.0003553352956575844,0.5239014552818202,0.001590838794235667,0.4261121352919519,0.00037240968841679
32,30,0.08,0.08,0.3188668552508077,0.0001697176691229616,0.5160153222647841,0.0006661592663339266,0.4912664144977592,0.0002006566329702632
32,30,0.08,0.12,0.3800555777368467,0.0006107710137197433,0.4468401301114725,0.0005616557715810091,0.5147902846041238,0.00045924265804213256
32,30,0.08,0.2,0.4485534459600923,0.0004690650977373227,0.4500901391392753,0.0007575294877541248,0.544428295164292,0.0003006826901309838
32,30,0.12,0.0,0.2866235283813221,0.0006687254731324359,0.6192989424970625,0.0010159147201184138,0.5119385601880396,0.0002652806622261919
32,30,0.12,0.04,0.362137494110226,0.0008191682365435268,0.5984822180061611,0.0010331849763722954,0.5168874755868766,0.0006270282116262702
32,30,0.12,0.08,0.4395507625324993,0.0004381271205143581,0.6337267603521121,0.0004052705090864324,0.5567947509699241,0.000388902162962629
32,30,0.12,0.12,0.4720693532959481,0.0006310170003194378,0.6123239231220087,0.0006508022945299268,0.5751966870995033,0.00031201111612576385
32,30,0.12,0.2,0.5418178678968386,0.000836822431467365,0.5680738002050005,0.00048121824694919216,0.6011719703256393,0.0004856974407613145
32,30,0.16,0.0,0.1853631559566841,0.00013040818074286158,0.7278520218111717,0.0008102494018360763,0.4708187082349918,0.0001951140156829089
32,30,0.16,0.04,0.2541757114689984,0.00016270451464297985,0.6695463042952897,0.001317896809649108,0.4593612795661637,0.0002747375738705002
32,30,0.16,0.08,0.3166535325879476,0.0001966750551511071,0.6812852257922939,0.001226917546690729,0.4940533238094378,0.00016104580681703065
32,30,0.16,0.12,0.3758854435403008,0.0003760608548458458,0.6673935205375571,0.00034681005320351074,0.5187936783272139,0.00017759192908383374
32,30,0.16,0.2,0.472979940677788,0.0002832020659492614,0.6405240014555595,0.000411856311572958,0.5552002316320498,0.0002205788595767671
32,40,0.0,0.0,0.0478733100647514,6.833529171773677e-05,0.1506281961894338,0.0007370410221990817,0.4035180725244639,0.00030084342827928727
32,40,0.0,0.04,0.1040778851338816,5.023688763496794e-05,0.1243031230642307,0.0005481775302870221,0.4060806662064898,0.0001986429017832676
32,40,0.0,0.08,0.1587928076275896,2.0239050086897463e-05,0.0950335973155481,0.0023018407804429133,0.4244315866388921,0.0002400557985200506
32,40,0.0,0.12,0.2109377658427541,1.2567966660491662e-05,0.1366003794454984,0.0019580811365751626,0.4405031992428336,0.00017115638222282023
32,40,0.0,0.2,0.3073903937927674,1.965952953772192e-05,0.2445617904494179,0.001178454636494141,0.4722571634162518,0.00015045956810829836
32,40,0.04,0.0,0.0574834496068043,4.446380445908576e-05,0.2799979999944444,0.0010256127384011338,0.4394738234468976,0.00022903850477878196
32,40,0.04,0.04,0.1152172606946477,2.9168256293000673e-05,0.1187864410734474,0.0005812356661435352,0.4077566789374306,0.00022142938241853736
32,40,0.04,0.08,0.1675717789537234,2.515602110742709e-05,0.1188058855719043,0.0005391710473991533,0.4308555070980058,0.0001824755350178973
32,40,0.04,0.12,0.2201338200331834,5.510978462735723e-05,0.1311725865905183,0.000631344067902112,0.4370796777577249,0.00016264003621924194
32,40,0.04,0.2,0.3170467601342295,2.2190501454779463e-05,0.1377476048544579,0.0005507993203727884,0.4622123903055317,0.00021432726816651362
32,40,0.08,0.0,0.0910797858770078,0.0002107185398875366,0.2055089041914005,0.0006831367121009302,0.4472071375305434,0.0003152188167530924
32,40,0.08,0.04,0.137457307281581,6.556964137097873e-05,0.1332198144994847,0.00033908688173245414,0.4173067721183335,0.00011936440765499828
32,40,0.08,0.08,0.202655169050816,0.00015205572657022676,0.1424170622696174,0.00022673945295630262,0.4366189619274896,0.0002225270577680522
32,40,0.08,0.12,0.3060933524294597,0.0003436250512247775,0.1820088389134414,0.0008009145683671266,0.4875560525307617,0.00016549657890710097
32,40,0.08,0.2,0.4084861607254481,0.0003352783506900144,0.267272964647124,0.000999982067218235,0.5237388655482035,0.0002349847657921845
32,40,0.12,0.0,0.2098129227659304,0.00043477367712411427,0.3228870080194667,0.0005520649771708041,0.5026173799270516,0.00046333951195626764
32,40,0.12,0.04,0.2121721117194061,0.0013403581513095515,0.2211145030958419,0.0014475148162540923,0.4550587194485102,0.0008673787717697848
32,40,0.12,0.08,0.4248021592811726,0.0014335213080080944,0.5220514501429171,0.0015764477948225517,0.5690823012808705,0.00100103387302951
32,40,0.12,0.12,0.4013576524257684,0.0007715469410842462,0.4186150517084769,0.0018765425218038197,0.5409116987394812,0.00035895024479092963
32,40,0.12,0.2,0.4987534416328417,0.00039219032842805135,0.4056594601651671,0.0006203483951891549,0.5756623524006073,0.00018926341897398046
32,40,0.16,0.0,0.1310948058840113,0.0001375936611448697,0.4686151905977516,0.0015856017386206324,0.4576827973252527,0.00024111620043612778
32,40,0.16,0.04,0.1915809303897419,0.0001696960246116071,0.437126214239484,0.0011820275074189343,0.4414281710092632,0.00018898905325606734
32,40,0.16,0.08,0.2590928800757144,0.00013832273234971,0.3828177300492501,0.0004081632483392119,0.4657535346566819,0.00015945469440421215
32,40,0.16,0.12,0.3147579788199126,0.0005244231684988152,0.4173761593782205,0.0019258051117048433,0.491875825197014,0.00034787193088073846
32,40,0.16,0.2,0.4225029612712498,0.0006217444397807734,0.4294761929894249,0.00046115372896227776,0.5260034690663085,0.0004446405704307513
32,50,0.0,0.0,0.0461046907855996,6.767292995986295e-05,8.055577932160923e-05,3.9416865790899927e-07,0.4021212874884075,0.00046869758721488714
32,50,0.0,0.04,0.1035769288812259,5.762650967399103e-05,4.72223533954261e-05,2.3106438567079269e-07,0.4055481000447317,0.00020675290817609036
32,50,0.0,0.08,0.1590034663073731,3.297180534669553e-05,0.0069861305170292,3.418393705659037e-05,0.4243601662339277,0.00024333899329601522
32,50,0.0,0.12,0.2097077521178899,1.8792861457267393e-05,0.020033388981636,9.80256676151622e-05,0.4411774037066703,0.00018440532462484996
32,50,0.0,0.2,0.3064564882037919,3.9996822245011825e-05,0.0671779643832344,0.00032870947665073266,0.4678913122053668,0.00013572801168766247
32,50,0.04,0.0,0.0572640913585872,3.0006632567781352e-05,0.0076222433951205,3.47200000764148e-05,0.4110460814341972,0.00045451166467081887
32,50,0.04,0.04,0.1136215422864021,7.980706962931457e-05,0.010511140308723,2.5529925484940856e-05,0.4150697030993805,0.000189732743764844
32,50,0.04,0.08,0.1656977611613176,2.3075395425214923e-05,0.0097000269445192,2.3698742667794215e-05,0.4304568790966108,0.00016226938378804248
32,50,0.04,0.12,0.2173494128846541,2.289837330061189e-05,0.0101528059800166,2.5236625520418483e-05,0.4435897522742263,0.00013725466657398412
32,50,0.04,0.2,0.3156195507661168,3.392895642121957e-05,0.0165306014738929,8.611656062053972e-05,0.466716452651633,0.00011362936351562197
32,50,0.08,0.0,0.0702283634815666,9.859226341493518e-05,0.0268334078705774,0.00011401547242250139,0.4436990595040175,0.00024242593495845384
32,50,0.08,0.04,0.1283386974252053,7.269433010685742e-05,0.0331500920835891,0.00013230785716250292,0.4165781926266551,0.00014165496527214966
32,50,0.08,0.08,0.1734762658411907,2.3774711842994628e-05,0.0205195014430595,7.320873446958237e-05,0.4253434104628577,0.0001424517504050503
32,50,0.08,0.12,0.2310572146337557,6.389856967949098e-05,0.0350612085033569,0.00013241833576057137,0.4499310129642296,0.00016109145142901082
32,50,0.08,0.2,0.3277047405860846,0.00031787202908494384,0.0435917877549659,0.00035141577177496896,0.473494984106559,0.0003384523808624612
32,50,0.12,0.0,0.0743572323725206,6.068233616880555e-05,0.0186250517362548,0.00016697215983852855,0.430844013558266,0.00029110036403605133
32,50,0.12,0.04,0.1480007854622486,0.00017627208418175222,0.0659029608415578,0.003506643404863322,0.4307697227161073,0.00026094786884780147
32,50,0.12,0.08,0.2695825359497493,0.0003860110590866722,0.1823921733115925,0.000691447711547705,0.4815417312390209,0.00027737074051796106
32,50,0.12,0.12,0.2449123556593219,7.487151223839926e-05,0.0445695682488006,0.00015354374003271874,0.4532039282386944,0.00011993843694289436
32,50,0.12,0.2,0.4620785296452199,0.0003267800653153358,0.3082091894699707,0.0006136801940571768,0.5611056603596387,0.0002966921087942108
32,50,0.16,0.0,0.1183888379724657,0.0001313988203962456,0.2459423498398606,0.0004738006842730362,0.4552092297344304,0.0002490277607418575
32,50,0.16,0.04,0.1757736138025704,0.0002214046535884446,0.2601451670699085,0.0009822669283598192,0.4421191348523798,0.0001279954501332436
32,50,0.16,0.08,0.2300617610222526,0.0001527871884508455,0.2965452681813005,0.0004603814352380702,0.4583046865407162,0.00018322008907559333
32,50,0.16,0.12,0.2765960401322321,0.00011927902653297248,0.2413728927024797,0.00046751627137384556,0.4702312551038152,0.00019035890402636753
32,50,0.16,0.2,0.3735573473381112,0.00010297114559361072,0.2980924947013741,0.0011577672284936585,0.5091148317437036,0.0002505408832797487
32,60,0.0,0.0,0.0466627761031979,6.609501888634595e-05,4.72223533954261e-05,2.3106438567079269e-07,0.4006443509719897,0.00025863662596964143
32,60,0.0,0.04,0.1044218693793238,7.721389101661483e-05,4.166678240772891e-05,2.0388034029775827e-07,0.4084687526150046,0.00018037519605145676
32,60,0.0,0.08,0.1577687976216579,6.0431381741688375e-05,0.003925010902808,0.0017848190126386711,0.4174296232869949,0.00014573816390421569
32,60,0.0,0.12,0.2098231685626232,2.8608803911673848e-05,0.0236333989816638,0.00011564092901688853,0.4427259244160482,0.00017615787236268827
32,60,0.0,0.2,0.3065292965657545,2.11183954287011e-05,0.1341059280720224,0.0006561956712596782,0.4715613411377354,0.0001498457732639579
32,60,0.04,0.0,0.057291988571496,4.192416023469619e-05,0.0092528034800096,1.753109450151418e-05,0.4383063526625815,0.00017351662174688742
32,60,0.04,0.04,0.1099811730162793,3.429380209265021e-05,0.0073277981327725,2.126599038515306e-05,0.4065097423767025,0.000186467867664818
32,60,0.04,0.08,0.1653111661204279,4.809472019358125e-05,0.0075361320448112,3.68751575485212e-05,0.4284086684708824,0.00012799433973054066
32,60,0.04,0.12,0.2208177873193748,2.749332751963982e-05,0.0136055933488704,1.9964303074968223e-05,0.4394081957138022,0.00021853977524940554
32,60,0.04,0.2,0.3172296518097919,5.513776896730923e-05,0.0150667085186347,4.4882061294257696e-05,0.4660201471505898,0.00018927913757253167
32,60,0.08,0.0,0.0623080561074479,7.074958412898761e-05,0.0131583698843607,2.9183626503324013e-05,0.4420534063940517,0.0003383269699415796
32,60,0.08,0.04,0.1248483041576172,6.224981865322401e-05,0.0414862263506287,0.0001235142136422516,0.4181362655224722,0.00014486343865285271
32,60,0.08,0.08,0.1712937592361327,3.0657435312251755e-05,0.0159500443056786,4.4101108315156035e-05,0.4222322820151084,0.00014854315205689347
32,60,0.08,0.12,0.2298589013007681,7.412164730153167e-05,0.0277861882949674,0.00011129562850466229,0.4431392144987986,0.00014625930143326356
32,60,0.08,0.2,0.3445656299783086,8.54062361710409e-05,0.0576084933569259,0.00017403388221106002,0.4787518995083955,0.0001644221843281733
32,60,0.12,0.0,0.0882376637244136,5.362650265545213e-05,0.0748029855638487,0.00024954920657034807,0.4616898289457218,0.0002446248203437535
32,60,0.12,0.04,0.1291563592016929,0.00010313765055438998,0.0228167300464723,7.266508754615251e-05,0.4109967335064593,0.0002232225385641857
32,60,0.12,0.08,0.1863950463013426,8.677290433021163e-05,0.0418612273922983,0.000167599561961807,0.4343897034288984,0.0001629790263853186
32,60,0.12,0.12,0.2466392213502668,0.00013799622041223334,0.0531473698538051,0.0002245740931628713,0.4480981615001232,0.00015839950483124754
32,60,0.12,0.2,0.4396025177760915,0.0005516986288503777,0.2279589665526848,0.0007769656408991941,0.5415521593502444,0.00039768755781469995
32,60,0.16,0.0,0.1294935780203581,0.0003553176319405531,0.2733674260206278,0.0006399131618823295,0.4576107956068734,0.00032610789138932744
32,60,0.16,0.04,0.1752877915980333,0.00017727468141781857,0.2565340459279053,0.0007692113897513928,0.4374872629251741,0.0002329786693013844
32,60,0.16,0.08,0.2275686090230444,0.00032491210076043305,0.2670729640915669,0.0009448143521945522,0.4520752479432042,0.00033423803972964367
32,60,0.16,0.12,0.2704450573343605,0.00010278206586943837,0.2130367028797302,0.0005555667498857016,0.466610379671953,0.0002910564171021853
32,60,0.16,0.2,0.3698871168739457,0.000115457213018317,0.2602285006347239,0.0005043001176019842,0.5039237806380791,0.00015149843378189668
64,20,0.0,0.0,0.0759421800802752,2.622403871916393e-05,0.3963344342623174,0.0005319459030021899,0.5412528356388189,0.00017964999060009142
64,20,0.0,0.04,0.1361564627393039,3.461788425161518e-05,0.3826677296325823,0.0006595854292715563,0.5460807492725599,0.00016151093096671484
64,20,0.0,0.08,0.1883181690478622,2.9872431550622828e-05,0.4294984152733757,0.0008014370726086188,0.5596618211103318,0.00013237476104209126
64,20,0.0,0.12,0.240253217283243,1.9882035407538237e-05,0.4315373098258606,0.0005522381179231293,0.5782504258860384,0.000143174142569558
64,20,0.0,0.2,0.3326334265587833,1.5654262111537295e-05,0.4708124189233859,0.0005259562023600525,0.6071051846562507,0.00014164162263983457
64,20,0.04,0.0,0.1812229812888828,0.0002610092924654903,0.5342570396028878,0.000252407882007118,0.5763208037665875,0.00023482048704703907
64,20,0.04,0.04,0.2899459802373195,0.00028942591935012115,0.4969152692090811,0.0002876094237394056,0.5902305832805096,0.00014033050841458488
64,20,0.04,0.08,0.350421535459122,0.0003410888878608518,0.4920541445948461,0.0005476324315349572,0.6142521801004017,0.00015040242538990692
64,20,0.04,0.12,0.4040898248643098,0.0003401319949312332,0.4846707907521965,0.00037229551463617447,0.6359984888357034,0.00019557149015628065
64,20,0.04,0.2,0.468343683767177,0.00031371580772370796,0.4995902766396573,0.00041745547805745756,0.6535636629712137,0.00025731527623960897
64,20,0.08,0.0,0.3739757146569377,0.00045485565836112364,0.5690349139858721,0.0002860971727336692,0.6530573948430144,0.00027208482903494515
64,20,0.08,0.04,0.4060563050717687,0.0004813775068014929,0.5309598082216895,0.0002752983293172744,0.6498987966999513,0.00023515213394571569
64,20,0.08,0.08,0.5702350882181192,0.00038996602974906443,0.5201042225117292,0.00039533896228307003,0.7272727560841936,0.0002103430649985552
64,20,0.08,0.12,0.6558043885462493,0.00020920348816333507,0.5802766118794774,0.00019674160061061415,0.7808732515720831,0.00022939763649822546
64,20,0.08,0.2,0.6611985021084689,0.00012276976724320156,0.5843127342020394,0.0006828827040965582,0.7760000496488719,0.00013136090416379645
64,20,0.12,0.0,0.4689119592715024,0.0005024828703479843,0.6543795954988764,0.00043195466850034006,0.6864983763226327,0.00024156087963322505
64,20,0.12,0.04,0.5657426122244861,0.00028345422259215265,0.6164822680063,0.0003579997343764859,0.72712088798224,0.00017822822094324246
64,20,0.12,0.08,0.6415810431016477,0.00038286645971300317,0.6665990738863163,0.00035112232753339276,0.7691840436288838,0.0003673982291067404
64,20,0.12,0.12,0.6406774320575328,0.000327873175128909,0.600871113530871,0.00032989548692336147,0.7725251402928892,0.00018168502882467058
64,20,0.12,0.2,0.6758991376972615,0.00031104121481316445,0.6159267109075303,0.00028454518689577255,0.7893746343383987,0.00019061617285236933
64,20,0.16,0.0,0.3386963787844306,0.0001972857906236327,0.6945519293109148,0.0003125467364466225,0.6324514792067846,0.00020797855275407541
64,20,0.16,0.04,0.4732616478676419,0.0007564294875761288,0.6780463279064665,0.0009070953782776521,0.6787416162750146,0.00031731005712969655
64,20,0.16,0.08,0.5300942432088382,0.0003629317066108556,0.678237995105542,0.0005350503044434458,0.7115365913528867,0.00022463822970906962
64,20,0.16,0.12,0.5771248961748299,0.0004337933558543877,0.6672435201208893,0.00030834213555016286,0.7257185431148936,0.00024553363226000274
